Date,Discharge,Error,Coverage
1986-04-15,9.308682379071172,0.7351929764385731,0.9724234943696892
1986-08-15,7.930060714953338,0.6688587998312312,0.9628772562659442
1986-09-15,9.688173006729214,0.7871289343244615,0.9471291976787796
1987-04-15,11.480896514478784,0.8757704941624508,0.7163752637609834
1987-05-15,8.969163424925743,0.7076558674035057,0.9778825471422172
1987-06-15,8.21074705681794,0.6664717567276063,0.9782600129293808
1987-07-15,8.673081666527118,0.7205322454676736,0.9794189030244862
1987-08-15,9.133371503826943,0.7529313573516377,0.9804561180084972
1987-09-15,10.664556868969312,0.835328068085841,0.7161358519879594
1988-06-15,9.06693064759665,0.715353439459554,0.980312903914991
1988-07-15,7.491643994604625,0.6343109389027752,0.7478116589770962
1988-08-15,9.90198748387552,0.8154360747264928,0.5269855054958748
1988-09-15,8.52417064536364,0.6904469130732912,0.9143383803592318
1989-04-15,7.209827762754343,0.5818831523372849,0.975241914130393
1990-04-15,8.380610867773312,0.7188599573235813,0.9695099559429724
1997-01-01,10.343831994204647,0.8154675785146486,0.8675607532173334
1997-10-15,9.499633671145975,0.7524761266835149,0.7557108364254002
1998-01-01,8.446677410907368,0.6736268191079161,0.9212327083546376
1998-03-15,8.11330399084649,0.6502135038506198,0.9186715721119124
1998-04-15,8.521644025351408,0.6817140655967736,0.991393313263851
1998-09-15,8.922764435504227,0.731697066552489,0.9586718205223448
1998-10-15,8.906302406260297,0.7222846259987646,0.9533989772994566
1999-01-01,9.019778102350886,0.7364199551120432,0.9002675343470491
1999-08-15,8.755465947567243,0.7420712789522572,0.9580309789311396
1999-09-15,8.796336568555471,0.7480015874740252,0.9736182505047614
1999-10-15,8.274813701071341,0.7066211931284051,0.9540593645572394
2000-01-01,8.293627105120287,0.7176071286664552,0.9605027246164904
2000-04-15,8.000374468160707,0.675970370966123,0.6569612680424146
2000-05-15,8.269612430009293,0.6774363540145647,0.8129786307613486
2000-06-15,8.56365294582304,0.6926475261477735,0.987864674723177
2000-07-15,8.195491558498851,0.6831926277988917,0.979236196956617
2000-09-03,8.17299953572526,0.6932460816316014,0.9518826804927744
2001-03-15,8.479186312072613,0.7168678378996451,0.9491953937471602
2001-04-15,8.825736153063781,0.7408329698710949,0.9549500757575552
2001-05-15,8.144066073654018,0.6971255350584705,0.993893472422224
2001-06-15,8.6504699153936,0.7191406553677011,0.97528913015095
2001-07-15,8.419768516206537,0.7210583616708421,0.9940930761406612
2001-08-15,8.621216356141632,0.7351724738542715,0.9830431180791736
2001-09-15,8.674457381914156,0.7332264845737054,0.98216777692029
2001-10-15,8.399438543846156,0.7222254447104873,0.9428880526425156
2002-07-15,8.514312744564986,0.7236534415624847,0.9941564256403752
2002-08-15,8.480185762099474,0.7313310978586264,0.9941327036426784
2002-09-15,8.16539381689795,0.7115783961094776,0.950484310772551
2002-10-15,9.28982161686597,0.7632387174194744,0.9915003797858382
2003-04-15,8.55961225564001,0.7441459033532711,0.976403447417474
2003-05-15,9.113251426329285,0.7698842908579351,0.7237640759466383
2003-08-15,8.897857253752838,0.7591209587949983,0.9944061891050208
2003-09-15,8.801443537224655,0.7674420591124544,0.8511314577176577
2004-03-15,9.32119552228274,0.7905496890788983,0.5132028357414455
2004-04-15,9.331157772740047,0.7837693929467877,0.901545690144699
2004-05-15,9.308041541729912,0.7794716192572001,0.7380230163221352
2004-06-15,9.668925950763562,0.8181193938351174,0.9948616885541858
2004-07-15,8.512140136690272,0.7549409071770778,0.9941644517792898
2004-08-15,9.072945824382185,0.797023799183904,0.9945261034017244
2004-09-15,9.037028089074216,0.7923153445272267,0.9945052211235884
2005-04-15,9.060059470611057,0.7857184875278245,0.9161570166588064
2005-05-15,9.269200171160724,0.8009151831423811,0.938700454303516
2005-06-15,9.19143612942596,0.7921827564415193,0.8979627433308061
2005-07-15,8.757018556138247,0.7867732976304037,0.941923180330032
2005-08-15,8.906556056184433,0.7987258026572799,0.9183587080238376
2005-09-15,8.965363112862129,0.7787465428025124,0.7676728284193443
2005-10-15,8.778191627087024,0.7857539725673798,0.959275624448996
2005-12-13,9.104425333242846,0.799135871929811,0.7192680345785081
2006-03-15,9.558771326176714,0.8154708064836587,0.7813282094560117
2006-04-15,8.956843868459275,0.7931336040086991,0.994488900951314
2006-05-15,9.270969884471508,0.7968219845234216,0.9639165287516456
2006-06-15,9.214546401083386,0.797164195202001,0.9946485136609842
2006-07-15,8.971885687969705,0.7857054458150563,0.7979313839494476
2006-08-15,8.68163366794218,0.7752120479921187,0.977636188609332
2006-09-15,8.574753626221016,0.7700547135909733,0.9794221298960732
2006-10-15,8.623766450053461,0.7715206078467058,0.7079040055488611
2006-12-18,8.641056197059548,0.7679938377744022,0.9079340173326598
2007-04-15,8.632015511588376,0.7578564505159977,0.969937141893457
2007-05-15,8.670412765572642,0.757028004497775,0.9699162194411644
2007-06-15,8.84107662165823,0.768334349309452,0.9799207598241362
2007-07-15,8.353941491799352,0.7530664357820491,0.8703103603183486
2007-08-15,8.35741133849198,0.7543512644790273,0.7931119954462531
2007-09-07,8.147436806385569,0.7409455600360243,0.969116994138741
2007-09-15,8.089754857035228,0.7372950908678936,0.987365486146088
2008-04-15,8.390500073583471,0.7592229372816767,0.8757559686176419
2008-06-15,8.926243534589103,0.7872489603470649,0.9817916678853004
2008-07-15,8.170870580111668,0.7436354227027617,0.9822232220836926
2008-08-15,8.64192527233495,0.7754514373983947,0.987496388219945
2008-09-15,8.364934086052678,0.7600841507024589,1.0
2009-01-31,8.624937570844857,0.780310297237576,0.9792955908090492
2009-03-15,8.632669735804063,0.7819669502188045,0.9354329050177084
2009-04-15,8.232561587347066,0.7473529635315559,0.99045854222688
2009-04-29,8.15701787392837,0.7410391022416197,0.967092442507571
2009-05-15,8.095906421676712,0.7358408383373288,0.9919607665509238
2009-06-15,8.961405310699613,0.7950841164410217,0.8649784332995195
2009-07-15,9.000125137421731,0.8045739888927297,0.9927711194928486
2009-08-15,8.514820325940141,0.7651115716916366,0.9494809273634036
2009-08-28,8.541291042067016,0.7663743719137077,1.0
2009-09-02,8.563009736666912,0.7677719319725468,0.9999999999999996
2009-11-13,8.858376750259584,0.7866676571317824,0.9352935073636964
2010-02-09,9.251876313037515,0.8130957374256133,0.9520306146242444
2010-03-15,9.398290184802246,0.8209384289394719,0.928288149592469
2010-04-15,8.603807945518414,0.7680514292806386,0.989708927519652
2010-04-27,8.623716813179213,0.76584485746838,0.8635977973780885
2010-05-15,8.603066193872273,0.761180705297977,0.965114821075435
2010-06-15,8.656204104366996,0.7703352174841768,0.9181438250356816
2010-07-13,8.570282218945751,0.7692293059942286,0.9301550825833048
2010-07-15,8.567772700788533,0.7694709572871316,0.9919938843473288
2010-08-15,8.37214326763755,0.7649966146423941,0.9928179340378672
2010-09-06,8.434684399544054,0.7716916030431079,0.983411724351424
2010-09-15,8.46802014298079,0.7737481008386382,0.9466103560900088
2010-11-22,8.40081595611116,0.7650939885728244,0.998660114973144
2011-02-18,8.2027768515196,0.7510219740150209,0.9817194307657852
2011-04-25,8.091562548977876,0.7380276358164496,0.9803789426981216
2011-05-15,8.069102352156898,0.736892172259767,0.9448786289089252
2011-06-15,9.138989498848687,0.8079647147708446,0.9941173354625876
2011-07-11,8.434105641843745,0.7542560070135126,0.9300225564659436
2011-07-15,8.321040686301913,0.7454213022008549,0.9775214348044968
2011-09-10,8.071753721576094,0.7315833922366791,0.9891610792993878
2011-09-15,8.058918916956344,0.7313636460510246,0.9935490987430144
2011-10-15,7.023781143119875,0.6343557565635688,0.9741719408083042
2011-11-20,7.300669033409921,0.659546778054778,0.9360000503179956
2012-02-05,7.851728657631967,0.7074255741325702,0.9727147932325592
2012-03-15,8.064019023356149,0.725610471397091,0.9804579216950592
2012-04-15,9.129671863003402,0.79873554366623,0.9864781802629924
2012-05-15,8.582084131533328,0.7670422732746962,0.9941235789034528
2012-06-15,8.345606664657518,0.7523521391568625,0.7169324711338736
2012-06-16,8.3375213298653,0.7517865353408385,0.6098308984344926
2012-07-15,8.124155410476037,0.7383687741371788,0.7116315966541342
2012-08-05,8.116860567305855,0.7441880960089418,0.9128484957389192
2012-08-15,8.122244455096585,0.7470080623917751,0.9937886304247092
2012-09-15,7.818740909790611,0.7176588054775054,0.993332928564698
2012-10-15,8.264352676507045,0.7526306483320611,0.993495974963006
2012-11-10,8.280708810569301,0.7515049594023308,0.9784801528385244
2012-11-17,8.287428658574118,0.751407565393172,0.9786552920681608
2013-02-13,8.3342156529579,0.7497436934673283,0.9830669531523132
2013-03-15,8.31960568370096,0.7470766703597718,0.9933533549579135
2013-04-15,8.09009974003332,0.7326230257557045,0.9934426169948632
2013-05-01,8.857499270739591,0.8005693058746679,0.9888950450024272
2013-05-15,9.555929451353627,0.8622535956240034,0.9847363560690428
2013-06-15,12.481050882356936,1.023508937576781,0.927432939240386
2013-07-15,8.556568513727742,0.7661161993985477,0.9935522172706251
2013-07-17,8.532536476589085,0.7647093660264235,0.8954762273371579
2013-08-15,8.127791853794372,0.7397382181719551,0.9936673247638176
2013-08-30,8.236143630217981,0.7481171082695265,0.9906693908349674
2013-09-15,8.371670517029749,0.759014959439571,0.993352826146577
2013-10-15,8.030751677541957,0.7416648800611733,0.9929447343285908
2013-11-15,7.964410131536013,0.7275362865151523,0.98342604630039
2014-02-11,8.467693743254536,0.7603072509124098,0.9226199596376126
2014-04-15,8.640091371122477,0.7651655815059724,0.9928509504391227
2014-05-15,8.384057609617836,0.7529543683215725,0.9927096752786644
2014-06-15,8.387970379030584,0.7613187922255014,0.9927292366881946
2014-06-23,8.42862407664004,0.7649180438424905,0.8676505244279796
2014-07-15,8.467204195574057,0.769028537250513,0.9927389580619556
2014-08-15,8.623583513581874,0.7823126665124293,0.9928160900976876
2014-08-17,8.608608375801209,0.781431696217766,0.901332860794694
2014-08-28,8.507819772354265,0.7745305723578685,0.9339179923761732
2014-09-01,8.480761629534143,0.7728642569256173,1.0
2014-09-15,8.38180415299782,0.7666240951603674,0.9925679181270504
2014-10-15,8.372082855798016,0.7669935638529443,0.992530638100673
2014-11-13,8.41091177227862,0.7690315950199458,0.9489309834932828
2015-02-01,8.461922398341903,0.7754036691306663,0.9691112085331528
2015-02-09,8.452475064386567,0.7744740051966186,0.963891048999596
2015-05-15,8.213961886805958,0.754020310274127,0.9918949332277488
2015-06-01,8.178036372872237,0.749988781980543,1.0
2015-06-15,8.175629635969376,0.750980027961953,0.9922161151666542
2015-06-23,8.165788163878945,0.7493792864453301,0.5767776751405851
2015-07-01,8.223780007172952,0.7549674136487949,1.0
2015-07-13,8.270390596451708,0.7578844159591592,0.8034684078725163
2015-07-15,8.268298707756133,0.7576727660009416,0.9926975634996598
2015-07-24,8.228845329775968,0.7553976063832217,0.8894956790941446
2015-08-01,8.20609008139306,0.7550085178705437,1.0
2015-08-04,8.200735179500235,0.7551405469953263,0.9249293022343108
2015-08-15,8.191503488625722,0.7548658572041852,0.9984412102540224
